,logFC,logCPM,F,PValue,FDR
DIO3,-7.31904602227366,5.41292399905066,689.272424785319,8.27874278093493e-19,1.0701102918636501e-14
RRP7A,-1.29674893153949,7.0404771476264,451.992565143007,9.325593122528561e-17,6.01192436652005e-13
MLLT11,-2.05436086270307,7.05307688850944,435.863251221886,1.3953096936067002e-16,6.01192436652005e-13
TNFRSF11B,-5.8269865325896,4.46231440942631,403.263040465347,3.2961041070025597e-16,1.06513604217788e-12
BMP2,-5.98058750067205,7.01207705426587,377.222388335576,6.87653433859568e-16,1.58587828834455e-12
TRDN,-5.825483800848,6.30704412060959,370.3664198014,8.41235983573605e-16,1.58587828834455e-12
DAPK3,-1.66779582140652,6.58893623448455,369.045728028457,8.74899335428874e-16,1.58587828834455e-12
HSPG2,-2.81969273900728,8.22698266384051,365.200880768927,9.81512169793934e-16,1.58587828834455e-12
FAM20A,-7.94073062071199,7.21316698565812,358.904202313005,1.1878411600877e-15,1.70600387058817e-12
SLC2A3,-2.87630187775934,11.1879258335967,347.877963637973,1.6719135560979101e-15,2.16111546261216e-12
GPR37,-4.08183619460934,6.15637700425504,333.136433393569,2.68382324690228e-15,3.1537362990417098e-12
KIFC3,-3.8745298886214,5.31095428894653,328.91933506652,3.0840591511973102e-15,3.17212339411145e-12
IL6ST,-2.89294403380338,5.78515702061318,326.502888358117,3.3422758384369702e-15,3.17212339411145e-12
TAGLN2,-3.33779846493224,8.93800797841992,325.678278434877,3.43568988995515e-15,3.17212339411145e-12
VWDE,3.89403211356723,4.14759525259292,322.791870109096,3.78567561576581e-15,3.18475671328544e-12
KRT8,-3.2402156445001,10.9579729524224,321.016767743939,4.0200162715761804e-15,3.18475671328544e-12
NQO1,-2.16370380567624,7.14022767679297,316.771865087822,4.6468214339338e-15,3.18475671328544e-12
LEPROTL1,-1.33268435478044,7.07060500438168,315.589817354663,4.83971101891518e-15,3.18475671328544e-12
PERP,-2.92555774453342,8.21747709849937,314.277572298368,5.06408469787571e-15,3.18475671328544e-12
TSKU,-3.01883280258666,7.59711591687416,314.245272337496,5.06974802310216e-15,3.18475671328544e-12
MYL7,-7.98061661899203,7.53119114904203,312.996738516348,5.29401936602852e-15,3.18475671328544e-12
TUBB3,-1.96131487336481,5.81893069392817,312.310461506507,5.4218640885123e-15,3.18475671328544e-12
NODAL,-6.54462929876169,7.89415324993255,311.043259923664,5.666826891966971e-15,3.18475671328544e-12
DACT2,-5.62096116385527,6.28708469111309,296.624572482816,9.484058877025852e-15,5.10795604351817e-12
ABR,-2.00366182619247,6.92812217710255,294.917531096153,1.00957793566753e-14,5.219921758575399e-12
HAS2,-6.28115381581,8.52254580924192,292.535599997697,1.10220614981789e-14,5.47966026636388e-12
MYADM,-2.82431794742839,8.53683713915156,289.967768146004,1.2125109087047e-14,5.62461248085172e-12
AGPAT3,-4.34532590648123,5.47637289451147,289.838095621853,1.21839044920198e-14,5.62461248085172e-12
BCAR3,-2.69648681701608,5.26849292857205,285.182537444741,1.45142792174268e-14,6.4693645918778696e-12
CDS2,-1.7047323013828,7.58769787122955,284.153799245477,1.50919865085267e-14,6.50263392030722e-12
KCNK12,-6.91732350852933,6.830152188106,278.85274389263,1.84929563675898e-14,7.45081407483493e-12
COL5A2,-5.02290167245175,9.90539687377813,277.948322264939,1.9152238940778202e-14,7.45081407483493e-12
SERINC3,-2.52279728494392,7.91968742870061,276.783737860803,2.0039025002957e-14,7.45081407483493e-12
VWF,-8.70544820283604,7.41835340208053,276.505319624512,2.02575701441342e-14,7.45081407483493e-12
CLMP,-3.62167030841308,6.94136683194007,276.400851676169,2.03402391462204e-14,7.45081407483493e-12
MCF2L2,-4.86069493666323,6.10478158756774,275.451403415063,2.1108588415391e-14,7.45081407483493e-12
EXT1,-2.21963414120725,5.95776882980057,275.187673800757,2.1327566205236902e-14,7.45081407483493e-12
MYL6,-2.10945606332461,10.2630614339959,273.384692557572,2.2892329854251e-14,7.62338014871207e-12
LRRC3B,7.95559662620944,0.798038236527001,273.264408427329,2.30010696116177e-14,7.62338014871207e-12
FYTTD1,-1.39848080416999,6.30316190765118,271.175726019765,2.49815378211264e-14,8.07278394689701e-12
ADAM19,-4.36954033103148,8.83373194100682,267.237903494877,2.9237990486998e-14,9.21781134231551e-12
MYL12A,-1.42140737195265,8.55575817386632,264.310014560103,3.2912200741840804e-14,1.01291215902151e-11
NFKBIA,-3.92451615638878,7.9860409608909,261.387917762686,3.70843844632421e-14,1.10065725386344e-11
TRIP10,-1.97709331717131,7.38667533780931,261.13847213866,3.74662843648393e-14,1.10065725386344e-11
CAMKMT,-4.60126828719443,7.38155010945409,258.287665611893,4.21475797995643e-14,1.2106658144203699e-11
GEMIN5,-1.77879842396695,7.04114218606856,255.754736665552,4.6842609636278605e-14,1.31627733077943e-11
TRABD2A,3.73045983382833,3.17908681833051,253.218763672822,5.2117705094787e-14,1.3943782138134199e-11
KYAT1,1.21241387229366,4.82659307816072,253.211895728664,5.21328385690537e-14,1.3943782138134199e-11
VAMP8,-2.81613999585655,6.61242904781652,252.885215288044,5.28582179149448e-14,1.3943782138134199e-11
PPP1R15A,-2.01386196161337,6.65679024001525,248.831738293373,6.283096999896851e-14,1.6243062364133297e-11
NTN1,-6.27021907769598,7.05381859261911,246.33308277509,6.99849307592636e-14,1.72903234273267e-11
PMEPA1,-2.93990599699644,6.21889190488932,245.917824213123,7.12573517629994e-14,1.72903234273267e-11
RFK,-1.53115305065647,5.39455803661111,245.571174468155,7.23387898763121e-14,1.72903234273267e-11
FBXO34,-3.00388581648325,6.80459281404781,245.299092295771,7.32000848858445e-14,1.72903234273267e-11
ITLN2,-3.95710879790918,4.47060680634837,245.183254296874,7.35701522901879e-14,1.72903234273267e-11
TSPYL4,-1.27018038930778,6.06511131435056,243.942977109028,7.76623227300311e-14,1.79261282787211e-11
AKR1A1,0.854825050461531,7.71475059919841,242.763125277371,8.17853780836827e-14,1.8546628019468098e-11
SMAP2,-2.46755201019277,3.81173024314377,240.001911442535,9.23942077607698e-14,2.0284335542778898e-11
DMTN,-4.72505509014519,3.55384667894213,239.584599854864,9.41236216993631e-14,2.0284335542778898e-11
FGF8,-5.77547216833335,4.49941120870494,239.576872477593,9.415597497808571e-14,2.0284335542778898e-11
LOXL4,-4.21844567495835,2.59097364390146,238.691919969794,9.79422441426597e-14,2.06770626278498e-11
DUSP4,-5.33890132931982,8.43490696537958,238.411056106921,9.91782363396787e-14,2.06770626278498e-11
MYCT1,-6.41186640108499,5.33162823008775,254.852012278991,1.09437980850574e-13,2.21850953530998e-11
RIC8A,-1.10594981639202,7.11453974589037,235.898503319199,1.1101992587755599e-13,2.21850953530998e-11
IER3,-3.81786896965313,8.02974879965688,235.631653762553,1.12365088632311e-13,2.21850953530998e-11
STEAP2,2.61673972427276,4.00729035048054,235.45275023269,1.13276829127695e-13,2.21850953530998e-11
SERPINB6,-3.52530685398729,7.47205820882525,234.771925429104,1.16820659842784e-13,2.2537669389967497e-11
MCAM,-1.68117356734039,5.63550074854243,233.793591637131,1.221255772141e-13,2.3214635456903797e-11
SETD7,-3.74580553193097,5.6783470479513,230.826003863646,1.39882721224241e-13,2.6204696442674397e-11
MCCC1,-2.99880110216338,6.83805146746609,229.926781694536,1.45802710789584e-13,2.6579727799257397e-11
PVR,-1.65559455786196,5.63217294197368,229.52908785616,1.48507202150022e-13,2.6579727799257397e-11
ME1,-1.70846114502085,4.96086159064933,229.460388577944,1.48979880916484e-13,2.6579727799257397e-11
PNPLA3,-2.42177277918119,6.35519312128015,229.297110857427,1.50109866110613e-13,2.6579727799257397e-11
UNC13C,-6.29230151459482,2.65707167330669,228.091285340312,1.58748827321108e-13,2.7304552965686196e-11
FZD8,-5.22546630225444,6.17213525165196,228.066232428069,1.58933945104637e-13,2.7304552965686196e-11
CNTNAP2,-3.08822802191373,9.53716621292903,227.591756818189,1.62484507018477e-13,2.7304552965686196e-11
ANXA2,-2.73342410445581,8.88479303167976,227.521185814197,1.63019916867805e-13,2.7304552965686196e-11
PPM1H,2.22621631900168,5.62190167074636,227.292878283643,1.64765212078255e-13,2.7304552965686196e-11
ESYT1,-1.38782543907557,8.01297446075174,226.840123719672,1.68286608944083e-13,2.75350975596356e-11
PACS1,-1.90993012347394,5.95644483699113,226.253550118221,1.7297086199561e-13,2.79477670269407e-11
ACTG1,-1.45919247002158,12.873124939725,225.711848661779,1.77422724749926e-13,2.83131622236733e-11
AMHR2,-6.36076036862922,2.87190019338308,224.401681254245,1.88712995242791e-13,2.9747611908638e-11
MRPL22,-3.14983811900505,7.55105813076324,223.920279846294,1.93055469384545e-13,3.00654818947545e-11
SLC9A3R1,-1.66111676781819,7.89515830964854,222.949582020819,2.0214530544127199e-13,3.1106312120641494e-11
APOBEC3G,-5.52382620520976,5.55908634671608,222.672076273542,2.04828594134355e-13,3.11484047974196e-11
SERINC1,-2.14559531805898,7.54298437090182,221.7178133137,2.14354937657639e-13,3.2074307569434194e-11
SSBP3,-1.45163701724294,7.13279276193386,221.56933195087,2.15879990603495e-13,3.2074307569434194e-11
SHISAL2B,-3.95856195359946,5.83890486290055,217.789951890703,2.58952001052659e-13,3.7734486012138e-11
FARP1,-1.94137256830589,7.34469123628939,217.70823253816,2.5998081539243697e-13,3.7734486012138e-11
PDHB,-1.37004904620761,8.13374733207563,217.491236495473,2.62734313870681e-13,3.7734486012138e-11
TMSB10,-2.32114218451479,10.4126734106415,216.56194501744,2.74889688904008e-13,3.9046418887617695e-11
NDEL1,-1.19229541189115,5.91620898565717,213.911887181329,3.1303523061547297e-13,4.35308586805093e-11
DBNL,-1.07863231811934,6.50579511804284,213.798159206427,3.14796058172175e-13,4.35308586805093e-11
SACM1L,-2.01906864581512,7.4152250596453,213.684692072183,3.16563570785075e-13,4.35308586805093e-11
TVP23C,-3.06449263703718,3.57941540323263,212.611540216411,3.33823627440214e-13,4.5421096929391595e-11
PDLIM5,-1.85815637961896,7.14085786048573,211.896593307434,3.45888333886709e-13,4.606124033715219e-11
ITGAV,-2.15919234672413,6.67167247579271,211.709656060641,3.49120416863061e-13,4.606124033715219e-11
FAM177A1,-1.9960592251788,6.15199165085098,211.703998203196,3.49218749268213e-13,4.606124033715219e-11
ZDHHC2,-2.67290340098796,6.39804527750897,211.20716889653,3.57971947323124e-13,4.67388423343302e-11
RFXANK,-0.840733527638591,5.58241648742674,210.680698231563,3.67508072278675e-13,4.7504093422741594e-11
NFASC,-3.1358800236322,6.51244719227063,209.574353120152,3.8845902564682397e-13,4.93950755283147e-11
MMP14,-2.22180971205585,7.00793771329519,209.506776170168,3.89780110156901e-13,4.93950755283147e-11
C1GALT1,-1.74167706767556,7.34701863173213,208.512441598444,4.09793306225214e-13,5.100811481853319e-11
HAUS4,1.42005741926623,5.1868533051578,208.483077010313,4.10401047588384e-13,5.100811481853319e-11
DDB2,2.20008488805454,5.51097246594282,208.115709578206,4.18087511664366e-13,5.1468563578796197e-11
DENND2B,-2.40868768130547,6.54217137093644,207.838655189737,4.2398773219072897e-13,5.1702504021673196e-11
PPARGC1A,-5.05561023550927,4.75780125431374,207.582286217947,4.29528039829608e-13,5.1888592923715094e-11
PDZRN4,-8.43302425411506,4.76656844367083,207.182928432463,4.38315668121817e-13,5.2459891908727794e-11
ANXA3,-3.11913468562389,6.71951084690469,206.555913521654,4.5250913099183797e-13,5.36617708917476e-11
ARMC7,-2.45626003672952,6.05673267494979,205.972443991121,4.66166032442306e-13,5.4778746684993096e-11
RRP9,-1.03356489325736,6.61807597530949,204.615306649239,4.9969478857545e-13,5.818968321735369e-11
SERHL2,-6.09838601221929,6.09716999259288,203.91319080041,5.1806136842247e-13,5.97898325734718e-11
SERPINE2,-3.36331641982253,9.11667638160116,203.293872785738,5.34871432085642e-13,6.118361177999129e-11
TSPAN12,-2.1141999880337,6.07206594408703,203.012886195938,5.42692742565432e-13,6.15337402666735e-11
CTDSP1,-2.05569353116843,5.19558287874637,202.541831398168,5.56084682876379e-13,6.2115477217682e-11
FAM174B,-2.54371591590473,6.59005797614125,202.495045038201,5.57434268702701e-13,6.2115477217682e-11
BCL7C,-2.72699421862892,5.17988498759195,201.767192414863,5.788942435497659e-13,6.343359801476329e-11
PEF1,-1.02633850051894,6.66691049314994,201.761081202422,5.790781808557999e-13,6.343359801476329e-11
CEP250,1.20185640842198,5.35021532995322,200.91279070003,6.0523682437259e-13,6.57419427885722e-11
FERMT2,-2.0116624284271,8.40637645896494,199.622887704474,6.47504722715075e-13,6.97470503817922e-11
SHISA2,-3.1227790044364,6.51679710209694,199.343007007262,6.570928249418889e-13,6.98162657357063e-11
NBL1,-4.49123525302527,4.61038148264606,199.289315447356,6.58949746229009e-13,6.98162657357063e-11
CAPNS1,-1.34856869034608,7.15772236914101,198.965111449519,6.70284126591093e-13,7.043977740094689e-11
USB1,-1.71001510141882,7.77516691431543,197.963311196365,7.06666471023502e-13,7.314642007362829e-11
RHOC,-2.22351333134613,7.0327420277201,197.731064790583,7.15403672709916e-13,7.314642007362829e-11
DDX47,-2.61449211302932,3.90456691386957,197.724881637164,7.156378826967999e-13,7.314642007362829e-11
TRIP6,-0.814521909519182,7.19992560066725,197.644895366436,7.18675177885718e-13,7.314642007362829e-11
DIABLO,-1.79155993520586,4.35625517830275,197.055764597511,7.41482058432236e-13,7.487810224449279e-11
CCDC81,-7.43577016682506,6.00085389882725,196.735355978427,7.54214968088321e-13,7.515652571603019e-11
TLCD3B,3.13694938737854,3.30712127851461,196.694193371939,7.55867889763572e-13,7.515652571603019e-11
NKIRAS2,-0.984046028942528,6.50130988591278,196.198072240689,7.76102515481069e-13,7.657939782525419e-11
EPSTI1,-6.37996603722905,6.07664421158766,195.911073299033,7.880759536791499e-13,7.717174073679309e-11
ATXN7L3B,-1.33258079717662,8.04787334420421,195.353092787139,8.11932729011586e-13,7.89100936481486e-11
CERS4,-1.61535794485494,6.88627630727121,194.764127751314,8.37967803089847e-13,8.083262554283109e-11
ATP6V0D1,-1.16065151263501,6.64424532959167,194.264847990034,8.60748951770189e-13,8.203073167752229e-11
AEBP2,1.50305801418554,5.04755573626611,194.214558569456,8.63080574666798e-13,8.203073167752229e-11
RELN,-5.6005060227185,3.01132300039237,207.239767400679,9.021771607133199e-13,8.472954704035269e-11
LAPTM4B,-2.70459712202696,10.6820562688065,193.34325498203,9.0458591146284e-13,8.472954704035269e-11
ARG2,1.55824184058995,5.48270773816943,192.997846885672,9.21635423622878e-13,8.57054639262541e-11
CLIC1,-1.48337257742167,8.88714349502698,192.75084599766,9.34041395412266e-13,8.596765078974919e-11
ANKS6,1.08024756920425,5.33260587053869,192.677574189774,9.37756364022484e-13,8.596765078974919e-11
GAB2,-3.80601671813863,6.31080160844415,192.286669506757,9.57848763897861e-13,8.719121917002639e-11
KCNH8,-4.5284947007218,4.60267288381061,192.001339239681,9.72809691480622e-13,8.793383267187779e-11
ISG20,-3.21071628409741,2.5894861481641,191.063236628715,1.0238141399703299e-12,9.190153870316969e-11
RASL12,-2.21656146023812,4.91243940835058,190.542761575424,1.0533591050349799e-12,9.390151580470459e-11
GNG10,-1.7835919328777,4.06433097487664,189.961392873134,1.08745953885678e-12,9.6277410953854e-11
ALPL,2.00039924924913,7.91675810003695,189.08219584442,1.1413276013775998e-12,1.00359187587802e-10
PLEKHG2,-1.27818934547279,6.83160423061493,188.119024175282,1.2036870345879e-12,1.04520104390344e-10
HPS3,1.53164930596244,6.27043193478333,188.102038886302,1.20481939920789e-12,1.04520104390344e-10
MAP3K8,-3.08587933858251,4.24465831464354,187.348307724039,1.2562521991955599e-12,1.08255439512012e-10
PDE4D,-3.12329440907832,3.19913287239008,187.0337432716,1.2784182866735399e-12,1.09435991877763e-10
LRP10,-2.4097600762369,6.55982329511631,186.838365628599,1.29239934413469e-12,1.09904960015033e-10
TENM2,-2.83248924481409,3.4502425995737,186.359388507325,1.32738203531976e-12,1.12120828074231e-10
SMIM3,2.51472938241057,5.29463042933458,186.24611774981,1.3358043883205599e-12,1.12120828074231e-10
DBNDD2,-3.33614654884152,4.91343488798037,185.356544772387,1.40400274410327e-12,1.16403275128672e-10
MANEA,-4.12493509794539,6.78871017483234,185.345967324768,1.4048360606585799e-12,1.16403275128672e-10
ANXA7,-1.21584018376893,7.31820352173787,184.701513622936,1.4566351745852899e-12,1.19926536730506e-10
RAB5B,-1.88372044971859,7.3966473498197,183.658451160737,1.5449214323275e-12,1.26390217938388e-10
KIT,-3.36932840763267,7.57414333560578,183.2815441714,1.5782387212356998e-12,1.28303859815677e-10
IMPA2,1.24657004109843,5.56405157700402,182.311458322584,1.66763408550739e-12,1.34341282230196e-10
AP5M1,-0.936136169156163,6.49195553924197,182.251993313329,1.67328999219105e-12,1.34341282230196e-10
NRXN2,4.52681290790383,2.57621539326662,182.090239054322,1.68878062259407e-12,1.34748014368216e-10
NOTUM,-5.62511480233209,3.36417311200084,194.400035083048,1.7187865520484e-12,1.3553394005609802e-10
MAP4,-0.759339869958209,8.8822006322595,181.726071175305,1.7242286831741599e-12,1.3553394005609802e-10
TBC1D9,-4.40094439240397,5.63388576954691,181.666673982694,1.7300866555203599e-12,1.3553394005609802e-10
ANKRD35,3.02159037129202,2.98525379655625,181.433979350524,1.75324491503505e-12,1.3652074561291002e-10
CD300E,-8.00530947242914,3.5460905717086,208.596106783949,1.78207675004998e-12,1.37112097647115e-10
GALE,-1.24784433596609,5.80700794519925,181.141737587427,1.7828074690971599e-12,1.37112097647115e-10
KRT18,-2.17641940662495,10.0429609927365,181.045491572923,1.7926616511188598e-12,1.37112097647115e-10
CALB1,-3.20002472720286,6.02611484088419,180.537757097362,1.8456348167466e-12,1.40149908248209e-10
VANGL1,-2.69980717235487,7.04727789563135,180.458424490505,1.8540642356834e-12,1.40149908248209e-10
KCTD10,-0.89169552850026,6.58998112915188,180.324216471149,1.86841973503131e-12,1.40156969393852e-10
CLTB,-2.25551697257451,5.38391737660031,180.255249168414,1.87584370301225e-12,1.40156969393852e-10
NAGK,-1.46554574787198,5.87960314354523,179.185792529591,1.99516007994488e-12,1.47682824080785e-10
TPRG1L,-2.17897451133429,5.19218251259527,179.148910030711,1.9994193264844e-12,1.47682824080785e-10
C5,-6.76881055052566,6.63054669336514,178.982298563473,2.01878330003095e-12,1.48265868955682e-10
LIPG,-2.61041209595996,5.23998593706777,178.623444864084,2.06118539081556e-12,1.50063694188677e-10
GLIPR2,-3.68960267871215,6.46182204062006,178.579188719026,2.06648132179982e-12,1.50063694188677e-10
ERG28,-1.01057509751588,7.15403546104661,178.460213962787,2.0807918843204098e-12,1.502587480264e-10
TNFSF14,-7.24304300151405,2.92867666954971,204.678225374419,2.1416874090842397e-12,1.51906411475903e-10
TGFB1,-3.44773178257187,5.44059275937563,177.926678058101,2.1463035739869197e-12,1.51906411475903e-10
TAPBP,1.60363604533003,5.3382240824655,177.918772643713,2.1472909453468897e-12,1.51906411475903e-10
ATG13,-0.9284218243101,7.07008320470163,177.892172778904,2.15061684203081e-12,1.51906411475903e-10
UCP2,-1.96549937917792,7.09644860274391,177.547015913866,2.19428430142907e-12,1.54148472175392e-10
JAKMIP1,-2.86336105218506,3.97212423258667,177.367217953474,2.21741203955524e-12,1.54931178504276e-10
TRIM72,5.456760734659,0.698431358884437,176.564472069601,2.32394941755043e-12,1.6132114441491e-10
SEC14L2,-3.68504864462629,4.08020170278699,176.485792372759,2.33468683866099e-12,1.6132114441491e-10
DNAJC15,-3.17543238765376,6.91404769835439,176.294488713539,2.36101946296186e-12,1.6132114441491e-10
AMOTL2,-1.86645967564715,7.94008428735049,176.29322179767,2.36119492315659e-12,1.6132114441491e-10
ANKRD42,-1.59303102285485,3.93245484606227,176.210027606229,2.37274786850384e-12,1.6132114441491e-10
SPATA2L,-1.52852418705096,4.87781565826569,176.131215492715,2.38374892335199e-12,1.6132114441491e-10
SARAF,-1.30271189181508,8.05366191792374,176.009183955902,2.40089222599681e-12,1.61635067256431e-10
HGSNAT,-2.46810716149867,5.27768624469061,175.844349939032,2.42426142788226e-12,1.62362710967907e-10
WNK2,1.61047047462455,5.40138940940065,174.585756967145,2.6110571646323597e-12,1.73865601168975e-10
BTN2A1,-1.32222349236113,5.0067892102607,174.473442953595,2.62847074480159e-12,1.73865601168975e-10
RGMB,-1.94430298605605,5.39307711083568,174.422790620556,2.63636529700752e-12,1.73865601168975e-10
RAB18,-1.26001632713843,7.14667076550637,174.278102600993,2.65905819538453e-12,1.7447201133776902e-10
FLRT3,-5.25862877831867,6.45064449195007,174.074761406466,2.6913095453820998e-12,1.75696298907116e-10
KLHL6,-5.89147589318626,2.91101212372814,173.825697237031,2.73139289255234e-12,1.76824103246111e-10
RBMS2,-1.35071321197525,4.8047136199906,173.797665350414,2.7359446579933597e-12,1.76824103246111e-10
UNC50,-2.56793829191837,6.91220784459391,173.689857435359,2.7535272157107996e-12,1.77075088508845e-10
COL27A1,-2.20276786527478,5.64212960892114,173.5788729378,2.7717561059168198e-12,1.77364947648915e-10
TNFRSF21,-2.81708844230134,8.21885437523655,172.933446534014,2.88039672576638e-12,1.83408906784514e-10
DUSP3,-1.33616189699412,6.26853174620653,172.685206854471,2.92340528335288e-12,1.8523498378735e-10
RFPL2,-7.66616398362478,4.45808480957685,184.052129832523,2.97329665774546e-12,1.87477232185453e-10
PLPP4,-7.74329801615626,3.38060859729585,183.162776807632,3.1206974388805398e-12,1.95388591510555e-10
PTPN21,-1.61810465453068,5.03108614062297,171.487881987609,3.14087484649052e-12,1.95388591510555e-10
CFLAR,-4.5430286746802,7.31766790912766,171.39836282536,3.1578259960654498e-12,1.95388591510555e-10
ZAP70,-6.89315160705596,4.20067347699941,182.937821978092,3.15923066886167e-12,1.95388591510555e-10
SERTAD3,-1.6214428353739,5.39455657362989,170.56189708382,3.3211061692204697e-12,2.04421992111161e-10
ATP6V0B,-0.93678126735757,7.06608696084871,170.435941991542,3.34647723854874e-12,2.05007416044934e-10
ADPGK,-1.37669617108276,6.46608060059416,169.99460869408,3.4370490788405597e-12,2.09562718835345e-10
PBXIP1,-1.78142388202104,6.43492000297951,169.793002441134,3.47930610611773e-12,2.11143242852947e-10
VPS29,-0.854421277600911,6.31021687736516,169.405902780285,3.56203314046308e-12,2.14364482435861e-10
MERTK,-2.5861176285286,5.74180661464597,169.389640508608,3.5655549840406995e-12,2.14364482435861e-10
BSDC1,-1.39613926168697,6.52219616769186,168.417979214639,3.78300479372945e-12,2.26040759066688e-10
SRGAP3,2.08402845464705,3.20934077785167,168.36726600612,3.794742744659699e-12,2.26040759066688e-10
COL2A1,-3.34122661809867,6.93078834424988,168.132464779581,3.8496071219412195e-12,2.28256980083542e-10
HACD2,-2.18048755333791,6.68237302835282,167.485517089314,4.00528128321373e-12,2.36403040487766e-10
STX12,-2.50726361022457,5.73732889194619,167.33522328923,4.04241648957867e-12,2.3751034338315403e-10
HIPK2,-2.56656133294419,7.71306440452495,167.058669963483,4.11172912708408e-12,2.40489641161488e-10
LHPP,1.5977423685884,4.75450301826178,166.911745220291,4.14907699885641e-12,2.41580942735216e-10
HIGD1A,-1.74909840527044,7.34143183105089,166.70181304049,4.20308189302018e-12,2.43627966588246e-10
MAN1A1,-3.03097673053488,4.8260645597626,166.577316869161,4.2354686621214194e-12,2.44409231815096e-10
SMC5,-1.34521770000176,6.5369265122764,165.529754933819,4.51896889207145e-12,2.59609741772958e-10
CCDC90B,-1.61143420429577,7.05398627582789,165.420787447633,4.54962153095436e-12,2.60214194288124e-10
PLXNA2,-6.11565080617951,7.88146065055848,164.121975302649,4.93288726298139e-12,2.79785734060277e-10
RNF175,3.15008258512952,3.09289138506278,164.114787519513,4.93510346323249e-12,2.79785734060277e-10
TMEM150C,-3.60877403381462,5.52107738149424,163.934996270993,4.99089154447501e-12,2.81712943685083e-10
ABHD4,-1.10869723263472,6.4758440157066,163.721756827324,5.05794777182655e-12,2.84015138963883e-10
SLC25A24,-1.42828413593434,6.80549086500877,163.666061888284,5.07562255149752e-12,2.84015138963883e-10
GTF2A2,-1.60814312971687,6.8807726374418,163.406871074625,5.15876374929401e-12,2.87423190617993e-10
LGALS3,2.4702220661479,2.64061089870091,163.156512569843,5.24047763176162e-12,2.89263201188087e-10
MEX3A,-1.27068901930671,6.84973787297575,163.147610833409,5.24340880497426e-12,2.89263201188087e-10
BORCS6,-2.3530121649662,3.42986081286761,163.100582110764,5.2589240506885696e-12,2.89263201188087e-10
PDLIM7,-1.97681362673097,7.91786888399377,162.9494316984,5.30912864193549e-12,2.90787274684992e-10
ARL6IP1,-1.83835665788889,9.09597613956314,162.70217102717,5.39238191400847e-12,2.94100964643348e-10
SORCS1,-4.95340750665402,6.36213116812297,162.280728479932,5.53756863980078e-12,3.0075047158850803e-10
COPB2,-1.01060675384245,8.25935072492671,162.160677417043,5.57969898997278e-12,3.01770665876101e-10
RIPK2,-2.34978057083966,6.08533571633067,161.827543784211,5.69844178597801e-12,3.06908577189799e-10
DUSP10,-3.29443653925168,3.97040668295093,161.749726217817,5.726572819168659e-12,3.07143901496158e-10
PKIG,-1.87078992669051,6.09608570696778,161.62868034557,5.77063105599116e-12,3.0794968876227e-10
ITPRIPL2,-2.40262303529912,3.4854286078024,161.577842893367,5.78924449707811e-12,3.0794968876227e-10
SLCO2A1,-6.39468825375079,7.04594622509907,161.459105282796,5.83297312443592e-12,3.0848620513065203e-10
SLC4A11,3.26972837485504,4.60314169808426,161.421055789515,5.84706175591907e-12,3.0848620513065203e-10
TNS2,-1.90486062547397,4.81259929935627,161.344301668664,5.8755941817740595e-12,3.0873142436427403e-10
PACSIN2,-0.733942947379063,6.94094983988544,161.01075993051,6.001352432955499e-12,3.13161974174741e-10
OVCH2,-6.15959913107173,3.60180347047379,160.992376002043,6.00836837345937e-12,3.13161974174741e-10
MACO1,-1.44644758506546,4.93606388612855,160.774541188469,6.092183125755059e-12,3.16255257363493e-10
SYS1,-1.33161759393337,5.4919646334705,160.441075751479,6.22295777120977e-12,3.2175180860263004e-10
CYP26A1,-6.42270538103159,10.2997949850596,160.352721667741,6.258116125615709e-12,3.22280514102425e-10
PCDH18,4.19044762471604,5.70759867020621,159.609639575945,6.562488828635599e-12,3.3661401031326903e-10
LMO4,1.62488628315721,5.08971392816883,159.464824471652,6.623657650604599e-12,3.37653206047195e-10
ADAMTS2,3.28682962703849,2.99738974424193,159.438148892955,6.634992599101619e-12,3.37653206047195e-10
FGFR1,1.99502051280478,8.23594989906181,159.276629831433,6.70407653416978e-12,3.39830954041877e-10
LASP1,-0.980628827211921,8.75200981096742,159.058655212284,6.798548517707379e-12,3.43273586483928e-10
ENSA,-1.25407042451848,8.10663600792766,158.868900833868,6.88196723668375e-12,3.46133496114296e-10
UPK1B,-5.56821669279111,4.1224649505296,158.188596195463,7.19029854729139e-12,3.60239531094141e-10
STK31,-4.71282867084104,2.27927826806394,158.104245467732,7.22956196617718e-12,3.60808177508904e-10
FURIN,-1.97576144402887,6.09795774939807,158.042484806336,7.258457832734679e-12,3.60857022868956e-10
ACSS1,7.08494832128346,0.935437242885149,157.865759818056,7.341837031405049e-12,3.6360377573924e-10
TNFAIP1,-1.57572960910191,5.90815990596244,157.655141879041,7.44256792651598e-12,3.6697841586018003e-10
APC,-1.91674395107855,6.65759178789977,157.605022272509,7.46675873210795e-12,3.6697841586018003e-10
SHFL,1.81962082832914,3.98581271145232,157.366372018057,7.583123208976129e-12,3.71285797724339e-10
ENOX1,4.31126829239921,-0.0035277613078156,157.176200524385,7.67725973491296e-12,3.7447645031503803e-10
STX1B,2.67340058034406,2.16611126172034,156.902831722136,7.81480996377455e-12,3.79752757863721e-10
DLC1,-4.50785352264367,7.12694902010985,156.343373273266,8.10472817104184e-12,3.90867689049441e-10
